Id,Prediction
0,4198573.143794959
1,3812057.340673397
2,3284713.6456340784
3,3219956.5328052323
4,3617421.1827729824
5,4618942.126150501
6,4377507.571882276
7,3051949.5108483005
8,4897524.986260148
9,3585714.991705045
10,5076372.432736885
11,4763931.386694287
12,5009036.827945589
13,5022066.618157718
14,4525971.921519151
15,5567018.495206552
16,4152313.0163823087
17,3653818.43034026
18,6272567.833511141
19,3168633.3267178135
20,2047297.9950652386
21,6724245.330857805
22,3885104.789451697
23,4379584.980981146
24,4861703.707524536
25,3620907.098126433
26,3502865.6495142556
27,4555940.489144611
28,3305527.0432986645
29,4721978.533631412
30,4219126.754526931
31,2736016.91355816
32,3703699.1902301447
33,4412424.21405667
34,2800150.4332646746
35,4146952.5340244845
36,4054559.8097814335
37,4360724.983038508
38,3303206.334508897
39,4139757.3625493012
40,4783353.257307284
41,4418468.094936206
42,4641678.858094828
43,4593377.652402482
44,4668852.338755684
45,3675313.234219357
46,3360307.119616384
47,2187473.019373928
48,4912532.931923579
49,4613657.542408496
50,3768151.51089638
51,3148374.0946894498
52,4601318.359268079
53,2633753.4456569054
54,3353009.327083189
55,4623741.742298327
56,5121179.006502
57,3481656.926590596
58,4491141.714034104
59,4695672.893434468
60,2604972.1329518026
61,3199351.1950461455
62,3810701.0992368106
63,3955100.29072267
64,4517424.84146611
65,6265817.878054915
66,4387380.841663437
67,5842271.441221195
68,5278755.588842583
69,4662648.761084903
70,3618704.659596546
71,2123114.617433047
72,4471949.271462178
73,3511539.327540461
74,4813048.942764137
75,3959331.665475498
76,3819299.4582425724
77,4729993.435151775
78,4444645.996340963
79,4329604.3100354085
80,5072127.827079902
81,4833653.750404918
82,3869234.481059606
83,4267132.658573058
84,5707089.971078942
85,1921835.5170481477
86,4809680.620190919
87,4847449.528913634
88,3251415.6067784997
89,3566192.4646820463
90,5158663.375339872
91,3814050.3363499064
92,3305155.156207588
93,3555375.677574727
94,5204673.97673006
95,2778849.3336248863
96,4422432.566842848
97,4748583.510765433
98,3693162.2367164614
99,4340594.416669748
100,3643446.3546350608
101,2297598.0684638913
102,4048633.325126803
103,3690235.353200047
104,3399657.3773305197
105,2705741.5946429633
106,4082777.795536864
107,4216096.713915713
108,4193860.4417372565
109,4815676.6825819705
110,4701548.2168594105
111,3719829.6515330565
112,4550646.976763108
113,4397744.745772977
114,3891161.8414644236
115,4965292.256871867
116,3453801.8315833267
117,4439867.135550954
118,3853807.3769107456
119,4577558.735860975
120,5607530.056618396
121,4366803.241645154
122,4440928.045416763
123,4977521.623661584
124,2577526.8858958324
125,3981261.3370830156
126,4896717.298403934
127,3859119.74003592
128,3863166.598960672
129,4449034.789486216
130,2323593.6098249513
131,4574436.678920026
132,4959578.296949785
133,2858287.8469716404
134,4586574.500674634
135,3721817.556809314
136,4278516.779070479
137,4235637.813360801
138,3901764.3299403046
139,5247313.480466612
140,5868392.391409866
141,2559279.1176033863
142,4807433.739392694
143,2996381.288232607
144,4895444.034865351
145,3920767.173763926
146,5200157.511405883
147,3641008.5200341973
148,4140914.0377175566
149,4413600.002200178
150,4176002.348394144
151,2538587.5862833685
152,5278335.219929326
153,5578591.010517186
154,3189854.7386056753
155,5472510.487871167
156,4614914.845406893
157,4676547.801387454
158,4056585.1958403303
159,4348982.028372528
160,2699676.1252357727
161,3888612.630746784
162,3877633.4122743793
163,7019120.335371328
164,6472773.82588255
165,2891183.998626915
166,4573382.280475796
167,4206495.58271003
168,4214736.8462690795
169,4810492.3858546065
170,4245307.445642472
171,3547969.725652192
172,3668744.3205457223
173,3991581.695996944
174,5291284.4875551695
175,2675061.213049764
176,6312625.535967217
177,5567516.855474375
178,4039721.131950831
179,4435642.183830743
180,4364335.016493822
181,4365696.409138795
182,5085037.489258424
183,4344761.021641681
184,5148113.46279046
185,3950644.074920569
186,3563272.6957514407
187,5411607.956470359
188,5185454.241591831
189,4606462.990653995
190,4260553.3399342
191,5061111.288777361
192,5222879.905734109
193,3822268.7692851443
194,4159795.7663350743
195,5165708.87497786
196,4548157.406665398
197,2860780.4537833203
198,4776111.348748713
199,4689736.875854309
200,4038425.713770555
201,3022730.1283697034
202,4390465.340336382
203,4716135.186798326
204,5312009.3096053675
205,4912776.948233822
206,4484548.467111974
207,4505713.467491517
208,4500634.5809326535
209,3800611.0742981425
210,4156683.0437635356
211,4641159.250271202
212,2905808.835574888
213,3833594.2411238537
214,5600169.558292132
215,1955472.031524843
216,4808669.156289286
217,5162130.464364705
218,4482709.060318265
219,2779003.461664679
220,5521994.8712854255
221,4948181.512133452
222,4405656.649920549
223,4006298.34861855
224,4807124.908848324
225,4363376.967603253
226,2786100.517702208
227,5421956.576008749
228,3506358.4681278435
229,4732353.964547991
230,4435500.708679467
231,5119519.765406446
232,5651101.470438387
233,3995096.0305686626
234,4197379.547384512
235,5217422.453593866
236,4467858.080080717
237,3601617.8041769294
238,4194841.475859359
239,4336304.449338158
240,4472404.171476752
241,4232911.844589155
242,3623055.4419698417
243,4454610.166481187
244,4766389.591067627
245,4789953.773867254
246,4072806.5033449563
247,5106083.05911917
248,4916914.976709515
249,4244899.182642842
250,3649381.77265688
251,4412917.024604901
252,5590474.6734844595
253,4450498.8163361605
254,4082359.5096045625
255,4462504.57786003
256,3974185.881829267
257,4169755.291940274
258,3889453.201134378
259,3999617.4819375966
260,4445306.28931388
261,4017622.7461984963
262,5473700.48874799
263,5048843.068955589
264,2143559.160919834
265,5263188.467593096
266,4154465.5816841736
267,5628110.846190158
268,5334185.285477451
269,4411557.248325011
270,4308517.039734235
271,2702317.2808626485
272,4798209.973018894
273,4896171.098719261
274,3737778.3798547043
275,5309685.688555235
276,6076890.430777133
277,5345397.841760136
278,5079243.991849091
279,3943740.8040844616
280,5403030.472945326
281,4194559.503837764
282,3951810.6052071163
283,3833617.302570172
284,4544448.191873981
285,2481067.6887479806
286,5468961.981978881
287,4074450.822806344
288,4626491.311396468
289,3695323.9250428146
290,4614174.379874098
291,4645516.83515671
292,3606203.0713852597
293,4946718.241299719
294,3213893.7994092447
295,5294462.5642319955
296,4954509.94949707
297,5377204.925054834
298,4514008.9354677815
299,4914003.6074029505
300,4483379.822664911
301,5365009.1093232455
302,4466172.714701418
303,4768865.408984523
304,4374603.725425007
305,4754022.991337359
306,4310438.651427725
307,5064513.910243997
308,2057596.0051910253
309,4165846.2554731327
310,4747466.211261207
311,3966772.5647143302
312,3937819.3278286504
313,4603402.205673701
314,3565428.423054873
315,2906269.852041552
316,2239378.5064654127
317,4772991.673236642
318,5045716.674124071
319,3799652.2665210394
320,3993552.4883009247
321,3604873.3640742744
322,3547597.826420766
323,5140424.376966241
324,4508427.561887799
325,3872015.792318707
326,4986861.324814058
327,4743454.526464378
328,5429123.721703058
329,5385983.588128738
330,2925236.184886545
331,4965875.177192873
332,5127127.512607481
333,5580702.086800834
334,5395474.121290954
335,4759398.6189053655
336,3450261.5504377214
337,4318731.31812936
338,4398942.464179663
339,2664630.580848816
340,4603107.368999281
341,4933810.707996859
342,4726241.000659071
343,5122152.115815073
344,4152703.4396143085
345,4267622.120523891
346,4361256.20670032
347,5432153.839941887
348,2757446.0223689363
349,4919094.828098279
350,4624554.057213963
351,4953315.109764976
352,5037130.914030531
353,3448227.687976247
354,3860469.9967172733
355,3778204.3894002275
356,5958003.208974651
357,4255486.491706385
358,4515701.2238370795
359,5187146.694484991
360,4653229.678842096
361,4350796.436415562
362,4185039.0418395544
363,4517284.103960203
364,5937063.16720039
365,3857651.1346255955
366,2432963.215264057
367,3440462.875402451
368,3893297.4464695654
369,5075118.294297429
370,4028827.416842864
371,4283491.604266379
372,4419416.568608541
373,5615963.80021481
374,4284517.610940344
375,5117558.869591913
376,3585036.093422131
377,3625543.628558615
378,4841486.545373484
379,5094000.937005955
380,5372835.795140008
381,4211239.787826948
382,3785927.01787574
383,5405099.543689495
384,4104603.648694382
385,5874817.847214974
386,3492843.7631843705
387,4836197.527752196
388,4468311.136195251
389,4525469.691565402
390,5417897.140029094
391,3463756.0435622507
392,3214180.9518565168
393,4205842.997388904
394,5660305.3144182805
395,2434934.525441296
396,4772210.434819347
397,5258221.0337856915
398,5829911.795964883
399,5043688.57457042
400,3460722.3582209437
401,3789072.850479277
402,3568310.4939974793
403,4993012.121466102
404,3937959.9319596766
405,4717064.6133616725
406,4846134.435663817
407,4441804.211529235
408,2463595.375262671
409,4422747.560012422
410,4347639.2641297635
411,4641891.084662066
412,4214747.1790112285
413,5002874.498612478
414,5352795.335462322
415,4995640.594150873
416,6215552.822119904
417,2560916.475425148
418,4604326.237741241
419,2740065.8079968547
420,3956524.501092153
421,5041868.556427833
422,4883054.448968984
423,3721047.127772967
424,5247976.374274645
425,4572199.841920621
426,4623398.339051735
427,4446283.185306654
428,4609091.869849897
429,4156016.3494432024
430,3267008.057169942
431,4046404.9319593986
432,2514548.183587509
433,4118265.87654639
434,4145782.2152328505
435,5019182.338125683
436,3719130.939540899
437,3452664.120594202
438,2707330.972318367
439,5328184.785565438
440,4835376.101090172
441,5310256.534140015
442,3552100.849883279
443,5052450.488638471
444,4277633.25906156
445,5570149.586201434
446,6117981.808100234
447,4650972.954707531
448,4901732.160038335
449,7869408.024289091
450,4576973.047371254
451,3519967.575231847
452,3617108.0302358763
453,5062374.59860421
454,4318297.766168325
