Id,Prediction
0,3739003.7416418106
1,3286006.454282254
2,3089492.2254933286
3,2987579.7428458463
4,3359125.606237542
5,4324140.646342464
6,3980266.0451092776
7,3164811.9171607406
8,4403528.711299315
9,3416570.317197468
10,4405577.228666079
11,4362471.036619792
12,5137582.437335408
13,5386763.718544681
14,4092293.1433942122
15,4451702.67174051
16,4255058.999599371
17,3391194.395799312
18,5316195.334900585
19,3199277.3914855523
20,2201601.785018994
21,5610027.065118275
22,4016120.1864789203
23,4776289.28395
24,4796479.070122519
25,3784961.166458152
26,3465150.955469647
27,5034636.053395817
28,3156739.6267451625
29,4928797.600098688
30,4342555.982806351
31,2713564.1761783236
32,3727024.6635690797
33,4661222.811246341
34,2940842.303418889
35,4196521.42465865
36,4191990.987332777
37,4364803.6361987665
38,3348561.7555001173
39,4185938.6982351583
40,4693925.426613527
41,4438142.5685602445
42,4657004.255115183
43,4680250.57740997
44,4945006.870990848
45,3725269.2513381904
46,3099467.051918415
47,2305126.6874415725
48,4647143.118172751
49,4444741.29182245
50,3769393.368609969
51,3143069.4179126727
52,4686311.266216811
53,2869791.565209148
54,3336655.6027010153
55,4444292.815345283
56,5395160.864816229
57,3630021.748141914
58,4381868.848534935
59,4540786.721731674
60,2933160.3664111607
61,3281582.917201764
62,3875139.872282885
63,4028189.3697033217
64,4696544.7600021595
65,5706802.835450728
66,4397796.475789551
67,5412542.217609558
68,5361002.744710499
69,4506322.00452208
70,3809923.412463073
71,2504292.809604841
72,4402437.591196334
73,3767993.1642595064
74,5074930.783103484
75,4025127.072688471
76,4032169.674584157
77,4614632.790693271
78,4290851.056966096
79,4338971.00980217
80,4876225.75382588
81,4881700.9760604305
82,3921603.193970686
83,4399986.800179656
84,5132182.307959541
85,2023955.568577615
86,4448939.658676385
87,4774952.516548127
88,3671958.6371188206
89,3498661.4562584436
90,5111071.271727454
91,3579769.6643354027
92,3437060.4398192097
93,3464007.7565256334
94,5157186.7663498605
95,3048772.5696663507
96,4250715.25261368
97,4704858.32008157
98,3875629.896216651
99,4496993.564231998
100,3725921.466229909
101,2416335.8902365942
102,3914304.240637474
103,3669085.1939168237
104,3386381.354166311
105,2851441.626933736
106,4009717.538398048
107,4359996.021204929
108,4288442.160691863
109,4704970.085585408
110,4539455.12391511
111,3847430.8114601094
112,4152959.1962713175
113,4596536.761464535
114,3767361.734481365
115,4602738.712925499
116,3091857.2346405666
