Id,Prediction
0,4047503.6222310313
1,3773019.4873464447
2,4143112.330764207
3,3909586.9945869185
4,4284442.948626597
5,4300841.099956179
6,3889354.2316315724
7,4113504.083202684
8,4227352.491859545
9,3928506.8570204778
10,4066592.5172100333
11,3697537.734656101
12,4530619.371866942
13,4378059.450306779
14,3923504.177130255
15,3856909.76926211
16,4228824.644807454
17,3929190.2908107056
18,4304081.880205463
19,4175259.036840066
20,3675349.1191593027
21,3882856.870011171
22,4136765.842692188
23,4246303.595501135
24,4232119.37492671
25,3591558.803418773
26,3389154.2256099177
27,4142083.9929679036
28,3921487.1140105706
29,4233012.204374761
30,4435163.838939834
31,4100388.163043972
32,3878540.540449752
33,4002993.2260465976
34,3779727.098221741
35,4134192.2780262697
36,3949524.400595162
37,3919818.4259139365
38,3223397.6483431514
39,4391214.219313693
40,4185312.62949647
41,4146008.237047853
42,4036940.351842144
43,4256411.930098865
44,4391548.03378544
45,3584341.809647226
46,3864112.2311869324
47,3670808.7363408674
48,4401478.214101341
49,4238849.301571531
50,4171749.527477282
51,4151449.1652269824
52,3823141.732418399
53,3670780.8861574675
54,3433848.567270453
55,3996841.309422028
56,4208430.1621856745
57,4447568.685074053
58,4294026.711343574
59,4379301.046273361
60,3515823.6720867753
61,3705408.536331567
62,4011740.4020754052
63,3757204.5324834133
64,4147716.711772857
65,3721714.142619899
66,4109291.6267224145
67,4581455.006416964
68,4293377.114809572
69,3896142.7286637095
70,3939549.4895029725
71,3896490.8989244434
72,4058149.508677159
73,3764605.580276552
74,4249993.028356585
75,4073644.812684112
76,3954733.732355513
77,3856292.755259183
78,4102647.8722386905
79,4325465.104125156
80,4410586.675370168
81,3675761.5791921006
82,4290512.586037833
83,4452949.596415924
84,4489467.989353931
85,3151213.2325052773
86,4219807.45145416
87,4019284.4934639568
88,3790042.4365301277
89,4337352.5392087605
90,4159359.3500040406
91,4538110.919833456
92,3484044.5705850897
93,4785481.108751912
94,3751892.158499916
95,4453604.499939072
96,4257588.6993211275
97,4076244.8498749067
98,3718301.560826364
99,4190006.5650790245
100,3532573.269488492
101,3210476.7929613325
102,3892819.170774299
103,3799415.7377292207
104,3303291.3409117754
105,3555535.2625743905
106,4391158.667303264
107,3690224.6639940892
108,4039125.499935324
109,3965412.062071799
110,4524535.064184787
111,4460061.225402857
112,4219294.578862134
113,3866542.1868304447
114,3875346.7960998663
115,4280622.934095338
116,3861150.1853645686
117,4332637.4586704085
118,3683509.752907305
