Id,Prediction
0,3632415.7557234513
1,3291099.053019288
2,3144493.046601201
3,3039339.4915062906
4,3476743.2390577416
5,4104627.164733834
6,3935981.0626967647
7,2991600.8473006072
8,4425749.8837440815
9,3674801.535099876
10,4661053.498210527
11,4653534.3531135805
12,5034682.293516165
13,5089342.6527910745
14,3910796.0206068945
15,4638338.994887706
16,4214411.408946891
17,3645280.3635188392
18,5681909.913293928
19,3281292.9850960015
20,2295110.781718478
21,5771018.645736061
22,4098102.925444169
23,4634263.259937637
24,4680505.214680163
25,3665310.2347560064
26,3308786.0124245095
27,4790672.900038528
28,3201745.4127249303
29,4562069.589499811
30,4506495.66831785
31,2798658.021032051
32,3761880.3873521993
33,4548295.423376429
34,2959879.904605282
35,4157793.247061746
36,4064159.945292083
37,4359425.853228246
38,3300212.894644313
39,4170944.8426670954
40,4604139.882688848
41,4534770.102559906
42,4425350.469988011
43,4741798.29937845
44,4847037.16412735
45,3703688.625178591
46,3216401.152744485
47,2399293.6884196047
48,4666582.997075155
49,4465118.721937229
50,3722506.5964226555
51,3104384.16227394
52,4113774.3196117315
53,2898800.9238257585
54,3296148.886929157
55,4426475.120558357
56,5272939.003256904
57,3719982.444575998
58,4222648.755008563
59,4673069.392643195
60,2833598.6179093313
61,3445085.063280863
62,3739696.2837027153
63,3896896.502110073
64,4544955.069073727
65,6015609.739818452
66,4374896.271056603
67,5441782.47970034
68,5232046.273179981
69,4448953.405836434
70,3852644.680536078
71,2517266.8601942174
72,4459626.115774398
73,3496249.1632652967
74,4969096.479890489
75,4013586.489605242
76,3793382.8312769355
77,4593593.542369923
78,4418453.101399103
79,4481237.006757359
80,4955367.482496932
81,4462455.26673022
82,3851503.0261215377
83,4555708.471948802
84,5461601.618755934
85,2043951.7695911003
86,4473274.158779252
87,4934270.152369736
88,3718128.6651239838
89,3615595.873208067
90,5136882.894805
91,3919566.4318736745
92,3185099.7946752757
93,3727297.984778322
94,5479601.7820607005
95,3077675.8398732706
96,4219972.225087581
97,4594820.641622275
98,3881573.0343490983
99,4287866.40808259
100,3921707.926192966
101,2439831.360466162
102,3947462.484275774
103,3869278.1831743526
104,3586262.279751939
105,2913615.617195565
106,4054791.5711278776
107,4538781.260625566
108,4406181.78013732
109,5017354.798814282
110,4662709.252933467
111,3853663.253638169
112,4672207.551615774
113,4798509.108096986
114,3800803.032246732
115,4898174.975896514
116,3085244.4937630696
117,4426840.937003621
118,3664635.3700030283
119,4563155.45506764
120,5223852.883874346
121,4610780.230626757
122,4455783.921802234
123,5153427.132074151
124,2713316.259928526
125,3853644.6458273153
126,5049273.941083808
127,3507365.6981603615
128,3875613.716952301
129,4333970.288834849
130,2439472.1729519367
131,4427621.035296798
132,4831483.766099287
133,3011020.450715145
134,4210342.0409950325
135,3620491.4170830566
136,3873855.0170646007
137,3731962.604388905
138,3871953.8365251683
139,4506250.015956281
140,5293519.758755132
141,2501785.9338193545
142,4482694.684646901
143,3210328.3584220205
144,4595560.603145454
145,3918691.712643379
146,4343932.59998271
147,3283021.147671034
148,3980416.985620753
149,4435297.471056556
150,3913182.3567347913
151,2755740.4719053656
152,4994629.113390023
153,5773488.21651758
154,3083976.8135242085
155,4916751.613663589
156,4415998.495980267
157,4444490.975099486
158,3702224.5407387572
159,3870620.5874481318
160,2811092.381313325
161,3946078.7930597495
162,3658312.492358829
163,6085634.443058328
164,6189399.203737858
165,3104876.0888469405
166,4121899.912466859
167,3866587.3222480454
168,4190703.5627130913
169,4565657.3938522
170,3825362.8852810124
171,3196304.2658398156
172,3475115.364968582
173,4393757.648854615
174,5013381.66892347
175,2678190.0065906816
176,6138488.981721547
177,4780387.306313493
178,3954148.795270159
179,3713538.0523032825
180,3989776.089692153
181,4279856.740596251
182,4497041.817492214
183,3981911.239267924
184,4491058.702521983
185,3255862.3529092134
186,3426445.342580282
187,5213372.834573117
188,4950797.281065476
189,4395455.191606858
190,4034854.670938054
191,4804361.960838247
192,5096985.797473132
193,3581087.5580377826
194,3984393.4086668943
195,5018120.0540799145
196,3947429.7766243964
197,2773544.2202244815
198,3968090.832792772
199,4338273.460675213
200,4047744.1429405133
201,3121822.227534618
202,4109611.6482189144
203,5298825.13226123
204,5160480.227837715
205,5186824.574907578
206,4308179.475755582
207,4000648.770363333
208,4376554.276129199
209,3427721.8588474425
210,4142116.2005093703
211,4339104.692079626
212,2985322.2060514907
213,3481132.875259995
214,5552538.373488563
215,1935980.5582632606
216,4379713.021994671
217,4762175.3732592715
218,4082007.7639880325
219,2605921.3410900114
220,5562770.639640293
221,4403542.475997842
222,4189614.339339918
223,3769595.8294199035
224,4128210.8134868452
225,4018859.888901338
226,2892179.901241577
227,5271054.320772697
228,2949587.7414107015
229,4605220.963434334
230,4380699.334615324
231,5237267.814041237
232,4945417.904595285
233,3800209.046337121
234,4024345.1622269684
235,4677836.560595557
236,4031066.101921154
237,3121563.280237392
238,4310654.579475857
239,4082473.6707481463
240,3993748.1748450925
241,3885800.621539031
242,3298731.959152761
243,4157028.9133530073
244,4430601.152652089
245,4602005.224810463
246,3758474.8893532446
247,4994498.977447986
248,4520160.886185769
249,4197913.423924354
250,3534573.87793243
251,4385680.647557515
252,5293109.589639198
253,4028915.7015197338
254,3908379.725715439
255,3937849.5814115433
256,3919145.8171188943
257,3864007.4163327534
258,3523210.1462677117
259,3712200.7828876073
260,3828852.809841237
261,3846594.8688623332
262,5145776.059248872
263,4172325.140069824
264,2090772.95122198
265,4895630.479462588
266,3813681.569376357
267,5463907.509879171
268,4673361.382283735
269,3911570.908517386
270,3773144.1365620727
271,2671437.792020152
272,4450688.462973378
273,4512792.425970193
274,3474727.590574947
275,5527958.720502568
276,5563485.703482899
277,4675114.805900082
278,4567012.407452438
279,3869541.5813678475
280,4765700.094640357
281,3979384.674743425
282,3332003.7156666135
283,3846394.788785274
284,4127474.696691186
285,2526542.597575574
286,5013505.976376558
287,3809203.3868080494
288,4048701.3612276833
289,3608130.8454547413
290,3902317.808998743
291,4466055.538022049
292,3240074.2886818377
293,4494326.889489033
294,3186213.376938136
295,4951289.396825224
296,5550181.180366926
297,5169045.989924028
298,3951426.7750445013
299,4661367.586932409
300,4279029.498546433
301,4966183.857953312
302,4630678.41450729
303,4954269.503512528
304,4048883.564279201
305,4210472.268574476
306,3823956.344116288
307,4909117.167545255
308,2121040.086704018
309,3916752.9777341974
310,4233890.277964214
311,3472496.543072324
312,3309612.5086804056
313,4175801.8883753167
314,3254777.7054651403
315,3012536.5010515954
316,2471966.634139788
317,4350619.2761887545
318,4812886.1614476
319,3423496.144482102
320,4035298.4885093365
321,3406269.9403196056
322,3599370.266209688
323,4766912.3957397835
324,4266819.316371462
325,3756128.484174441
326,4501856.87497913
327,4311577.588461378
328,4581525.1143381605
329,5322804.383969103
330,3219075.0793804578
331,4843872.198795174
332,4977299.933344344
333,5423034.284346068
334,4928991.582936441
335,4492980.175066795
336,3067443.7737614666
337,4071255.4663412157
338,4209557.3138969755
339,2896789.5286827306
340,4514263.911754706
341,4273251.328607737
342,4426302.956092008
343,4646387.848677866
344,4149725.1518998086
345,3974667.71905129
346,3908426.2561118975
347,5363754.644817641
348,2589084.012300931
349,4693162.461583363
350,4186216.6267488063
351,4633426.831263528
352,4802335.837175977
353,3139933.6151124197
354,3437222.7762142494
355,3847735.2343135336
356,5188745.598150106
357,4219335.875738291
358,4381128.830936701
359,4770285.152779037
360,4333970.288834849
361,3994978.4066642825
362,3832256.2784481985
363,4204619.952027952
364,5788227.795662746
365,3600909.656687826
366,2588314.507710505
367,3251683.5665752618
368,3662020.735826908
369,4818284.728371108
370,3740244.6879523452
371,4108829.858135932
372,4313101.7598165255
373,5320087.907295748
374,3980359.263287956
375,4466586.641603782
376,3471374.669788347
377,3341942.5352663905
378,4911420.724264889
379,4458210.084021022
380,4974635.885177614
381,3584413.430775222
382,3418187.3909179363
383,5144968.269327969
384,3994131.5610497277
385,5478708.7834199285
386,3343996.607685918
387,4475062.868839074
388,4255335.595655064
389,4267645.448482396
390,4928803.484719781
391,3306063.0834907996
392,3249217.950065349
393,4129629.358959288
394,5354739.933536616
395,2652567.4418270825
396,4546475.309873301
397,4816719.386513024
398,5867052.537280231
399,4851674.4087447105
400,3171099.5034570256
401,3637509.491978821
402,3454944.2303317236
403,4537529.688438906
404,3461288.0680888575
405,4250695.561801319
406,4401682.920785617
407,4267248.716572356
408,2382890.717348443
409,3701602.8122191
410,3916584.351562923
411,4291359.775538523
412,4333868.129864739
413,4720347.283748632
414,4668970.665015036
415,4670798.8176746005
416,5459194.657441834
417,2457122.020478102
418,4094654.8094481444
419,2745010.7989310077
420,3967465.6470529907
421,4573233.778009304
422,4847869.923550288
423,3461642.5363951838
424,4637228.408882558
425,4400635.26148984
426,4337048.028483847
427,4182529.259254705
428,4204100.249459684
429,3836086.258158802
430,3177712.729962869
431,3934461.87820437
432,2434254.2395750443
433,4253310.876665325
434,3803949.6678285967
435,4528919.437255768
436,3532988.7809128114
437,3063598.2051649513
438,2642760.75023975
439,5356201.863019019
440,4493997.171446896
441,4854245.533208336
442,3872834.890556673
443,4624105.337425575
444,4238212.843888181
445,4943019.893783378
446,5942641.235465767
447,4185271.417768684
448,4630797.114587811
449,6924491.448252404
450,4626690.864066665
451,3311946.6041154135
452,3440595.5036779037
453,4557626.338243549
454,4497308.118824522
455,3988851.364397104
456,2901524.6291301935
457,4071664.0039718337
458,4040760.608011519
459,2842560.5323370094
460,4706071.126845454
461,4340416.796558085
462,4286063.212164417
463,2694955.263236323
464,4473604.617206052
465,3623366.5683233505
466,3995480.138692951
467,3842455.9932746063
468,3988606.912285286
469,4151724.8041586783
470,3729053.134398022
471,4144086.474842346
472,3276005.45276416
473,4406356.348688773
474,4716206.760021804
475,3830383.387209525
476,3424244.020409007
477,4500465.192694817
478,3916291.330034222
479,4889138.068672246
480,3722751.1191651383
481,7020916.431631775
482,3179667.2355284644
483,4325889.9708530735
484,4930938.236068994
485,4174760.6819618135
486,4659489.993840717
487,4585306.363808138
488,4628732.975160608
489,3671359.692512716
490,4336215.437147589
491,3218019.4387996774
492,4538593.9840077795
493,4747230.199837959
494,4558215.870078685
495,4167697.6220313874
496,4698450.018028073
497,3475082.9265352646
498,4011597.07697711
499,4763353.280842778
500,4473896.766320985
501,2590245.294857756
502,3889263.1816945393
503,5462642.85455816
504,3077245.1136688343
505,3639258.3086338914
506,3634269.4913936625
507,4367265.645300252
508,3133301.5754183806
509,4367401.1278249
510,5178797.07678907
511,5447385.69543969
512,2340260.090878303
513,4935233.302271426
514,3445663.706084662
515,2442325.7055062368
516,2859483.1351487366
517,4370252.227686234
518,4100280.75897791
519,4064624.613190796
520,3964439.9223679733
521,5427672.542852336
522,5353465.32964007
523,5100754.1451927
524,4251369.371293962
525,4589192.285409792
526,2592186.950574612
527,4382246.020220451
528,5195921.518141665
529,4709441.624199122
530,3614345.9029666535
531,3728325.4124260605
532,4363452.503366042
533,3723095.5687563578
534,5091967.359732497
535,4134489.506261428
536,4335960.961336182
537,3296632.612059667
538,3688309.022725816
539,4645851.191477625
540,4199875.741335165
541,3066212.6985780955
542,3483255.802097511
543,3717545.9700516146
544,4210333.402841301
545,4472507.60673067
546,2899643.003840161
547,4257869.265271232
548,3943511.3753034812
549,4009262.1140223667
550,3534786.9149352275
551,3831774.340605372
552,4156661.96423187
553,5007410.778333496
554,4410313.260375305
555,4008736.0934257903
556,3051135.991414977
557,4407799.36172392
558,3604188.9611271247
559,3705803.32954569
560,3961520.331962501
561,5063378.687691015
562,2474583.944109747
563,4223896.451687562
564,2824394.146599729
565,4343189.860671554
566,2949197.714896779
567,4992783.4378352305
568,4000068.236585706
569,3551854.909882346
570,5303589.509125984
571,4902217.22791688
572,3679076.5451208157
573,4515812.848757239
574,4147450.352126824
575,3006591.224323027
576,7640414.175674603
577,4470373.506787578
578,3572231.8140712297
579,4395239.514926226
580,3681971.051312564
581,4293988.379833438
582,5037386.2280762065
583,4261669.410408012
584,3776873.784475962
585,4805805.841308923
586,3379524.027117878
587,3605290.094253359
588,5066691.802435255
589,4186010.746854936
590,3821320.9650511625
591,3843137.216640011
592,3894441.6711293478
593,3558966.226163918
594,3393293.408028737
595,3389362.5034165913
596,3429755.2307514674
597,3294677.252317822
598,4300110.309020592
599,5034007.3395238565
600,4816808.707808255
601,5366485.76313024
602,4667872.474541957
603,2800847.2037249375
604,2932552.45978571
605,3121418.5242566764
606,2634800.9441099702
607,3536698.4015114475
608,2334654.2147865607
609,4830612.014191525
610,5858098.892240792
611,2391739.291547362
612,4531765.844790431
613,4669903.616749176
614,4551209.070522646
615,2470496.9622251214
616,4400373.186572157
617,4847901.462751826
618,5506247.2132597
619,4363176.227183005
620,3926869.4828287824
621,5768404.090297634
622,4585717.0693855565
623,4350540.48630718
624,2402531.511212354
625,4795289.454211302
626,4466655.638467434
627,4741138.085939573
628,3170163.864571576
629,3600816.0339726275
630,5618487.077659274
631,4642707.416218879
632,4812413.291020044
633,4844111.217104981
634,2565766.0371422414
635,3844701.903522204
