Id,Prediction
0,5760599.067696817
1,3815315.1952024847
2,2255464.3892150163
3,7141995.385968161
4,6918292.247572633
5,9648913.307071188
6,5843743.799285353
7,6934025.024673108
8,9669456.117839444
9,5869851.992658515
10,18476677.583272673
11,5698850.489273798
12,1134640.36293429
13,10472114.672566466
14,8889662.980455637
15,6120174.332328904
16,5400416.985717
17,2634407.0981126823
18,5367001.549994445
19,10776024.376007045
20,7377427.507626358
21,0
22,1965040.8011160619
23,1687914.1468873587
24,9251766.24109757
25,7712242.390979445
26,1840368.2102752891
27,8217177.504723747
28,3655962.884068117
29,7696049.750714902
30,24051558.137726896
31,5149820.254524918
32,1938604.6576399498
33,2247713.033274388
34,2501420.8754790314
35,7607708.034259021
36,4051456.697693424
37,20112544.652243257
38,1309957.104953465
39,0
40,10728088.332683686
41,4365390.85326783
42,21966036.86160076
43,5208386.358881633
44,2578720.7012338326
45,3904237.7632402224
46,8127760.590277799
47,0
48,0
49,5159057.03994248
50,4634453.476995702
51,8948066.060017694
52,4935015.46435785
53,4415509.309209461
54,3632490.6436499213
55,10116972.957137864
56,6698072.661957431
57,8349475.652858728
58,3969412.143872841
59,54377.896290289194
60,6023253.037840173
61,3824988.7895857487
62,255750.97084069625
63,2227570.5974678174
64,9306275.207780613
65,5056590.094550143
66,7046022.752451966
67,794343.7415598123
68,2005489.9619404003
69,3424811.7269669157
70,2137322.485968941
71,0
72,0
73,4984120.09376592
74,8610558.851015635
75,3498504.451021823
76,6442264.688489543
77,4587873.666804533
78,0
79,0
80,11660794.729868332
81,4753483.542835922
82,9337605.442901995
83,4332010.329879389
84,8092080.57204737
85,3520585.4889501897
86,0
87,6167231.778203019
88,0
89,8804137.99284044
90,6550447.154239509
91,6074778.938050517
92,4754345.368165894
93,4801764.13050393
94,6150952.183956827
95,0
96,1074818.7379379591
97,3694086.2320397743
98,4357220.498188214
99,7719258.538507148
100,2032278.5322643854
101,3829645.843476514
102,5993282.180215778
103,6419809.380925156
104,4690127.297845141
105,0
106,2509772.0205389257
107,6332501.635048079
108,4933440.3512637075
109,13151327.298758997
110,6979894.70302875
111,20713007.96739242
112,10721740.732970364
113,5438755.599945795
114,10790432.615633648
115,0
116,4152960.0114222136
117,13627505.879689123
118,7455117.1111673815
119,0
120,3933392.151213036
121,3173775.924362908
122,7377562.677055794
123,7978497.176715625
124,4085926.677655792
125,0
126,13622855.25554226
127,3289644.9585033394
128,23911663.23355271
129,6960894.29416237
130,3300346.0776634603
131,26455952.24343785
132,3446987.6042295774
133,4780502.51093435
134,0
135,10408261.341851981
136,2129766.8659238704
137,0
138,9956030.085262107
139,3936750.7414981243
140,10683266.068914123
141,4507288.382349588
142,280769.3444170999
143,2776536.647200385
144,12611584.262098242
145,0
146,0
147,2777090.686158002
148,6966338.80566793
149,5849886.102023099
150,4327812.320502679
151,2840132.9568544547
152,0
153,12247694.240211703
154,4849673.424524304
155,4738086.912761777
156,2817894.243036628
157,2313992.5708853556
158,19174035.830157887
159,3444400.2417864953
160,5253241.757128439
161,2701146.4627638496
162,0
163,5345376.229462282
164,7962128.660899067
165,2164777.581310361
166,4707380.509003178
167,4162580.3000897886
168,0
169,6955629.605210325
170,2607175.308525628
171,1090992.5944932774
172,0
173,5591074.580689015
174,7919468.63070656
175,4711330.463176042
176,4081468.948362466
177,5773174.696838613
178,4855789.479322177
179,4045357.3989391173
180,4280789.4088819595
181,4405574.458420024
182,0
183,3894984.2971937945
184,8534495.069783485
185,4927235.923923815
186,2470246.1130023813
187,3814873.8122046962
188,6859465.689827343
189,253602.765466506
190,4462885.346159057
191,6847066.617542352
192,7918568.703404191
193,4391904.262235076
194,5179320.711552888
195,5388401.786744621
196,2458637.0318256905
197,4624893.630631909
198,3996778.473335948
199,2322633.104570792
200,4120697.2352341157
201,3996531.400669297
202,3068736.816884488
203,5841194.563741365
204,5999323.777905339
205,4402881.663127006
206,4436304.256993172
207,9232401.255320787
208,0
209,3555441.814687002
210,6679538.842861892
211,5549159.568213292
212,3298110.529665912
213,5432688.096092267
214,1661431.6821168358
215,3107058.8437719103
216,7627592.656364176
217,0
218,1844613.59464805
219,2445446.8479846627
220,2841441.601288622
221,0
222,7674852.828572612
223,4013863.367885853
224,4218690.691742236
225,0
226,4109161.084277844
227,7987288.458743589
228,3023984.1881472785
229,12080791.507767975
230,8054708.642111834
231,14619406.90971263
232,8524831.328020554
233,150202.28056826573
234,4414703.731755508
235,3542937.923745527
236,7877450.66018097
237,2797581.318621368
238,12471179.462838866
239,11878507.285872482
240,1538560.4333226816
241,1452401.832999065
242,3496701.286502021
243,5554311.09876003
244,2489744.2218467477
245,6425816.438160627
246,6580416.064280568
247,5982551.206308196
248,1932504.6463473984
249,3138943.963286802
250,0
251,5993625.002904443
252,3195604.975049817
253,0
254,4024239.984275172
255,6038709.7664434835
256,2857145.009921229
257,4822406.3888546955
258,0
259,3728053.166806199
260,742696.7411239598
261,0
262,836871.0321981115
263,5009842.073046434
264,3132692.28380926
265,3876809.846130536
266,7061076.704496208
267,5909135.236324517
268,5519672.36004104
269,3220660.662497619
270,3832130.140768165
271,4452819.530854026
272,2543671.823215506
273,4731800.975482239
274,2871835.3575063134
275,5051950.323123588
276,12007521.54737196
277,8045794.686040792
278,4987091.875894568
279,2452590.261290633
280,2945683.8971556914
281,6738930.627082665
282,0
283,0
284,5295469.395109821
285,2394743.829562185
286,0
287,0
288,3210420.6834370596
289,3694554.4958327785
290,0
291,4311534.124302987
292,3586359.773152329
293,1946106.0573642738
294,2923113.155291671
295,2096034.9934144719
296,3418894.3567506587
297,11507253.577041307
298,3413683.0580838807
299,3773227.8860044763
300,16798545.92929443
301,8352320.021982459
302,8480661.929723945
303,6407350.93658387
304,4514187.791445455
305,6793479.397356896
306,3675221.4118059417
307,5070288.614859694
308,3402229.3644467215
309,3585098.2509258743
310,4395777.683436037
311,1649452.9312562
312,3805587.9583103936
313,767682.768565419
314,9162739.927347375
315,871283.745819206
316,4109012.613471358
317,2558554.6323003797
318,2538790.0392454793
319,6491643.819864671
320,3788708.7928690985
321,4865505.314872056
322,2668388.5024395045
323,0
324,2160199.0848537814
