Id,Prediction
0,3481395.524777244
1,3271388.3769092946
2,3210426.9205954177
3,3090069.893412132
4,3588012.8187279077
5,4263296.105997221
6,3926755.2555872574
7,3112881.546588233
8,4517374.617943358
9,3374836.5481135366
10,4656592.307760454
11,4607278.028637418
12,4715279.668118477
13,4733847.384155599
14,3881879.0838622665
15,4443421.405193163
16,4274215.962299852
17,3610407.2889224584
18,5849639.754379294
19,3153738.560705025
20,2227836.7366067404
21,5601876.337174994
22,4166323.351102799
23,4593701.122979775
24,4687917.03768738
25,3878802.245858617
26,3554628.86206168
27,5093522.802760978
28,3387852.3689784817
29,4956120.670360925
30,4406049.847512776
31,2734192.0190325063
32,3682411.7516161664
33,4422717.356178267
34,3096860.7185268155
35,4023515.4516831376
36,4051754.975365056
37,4363736.089606146
38,3206893.136021652
39,4192336.4073885893
40,4622419.472068173
41,4598747.007385498
42,4448831.537107154
43,4551510.956556236
44,4998739.485117892
45,3877109.1277445294
46,3250417.768139035
47,2328315.289311877
48,4692593.465050721
49,4444848.985815009
50,3737313.465516615
51,3174411.1420603446
52,4592658.593200936
53,2931423.293748318
54,3324459.5952098146
55,4524901.142133841
56,5194580.857766711
57,3582591.7569641815
58,4449177.807512807
59,4770347.14535756
60,2886537.3266128167
61,3182746.3844970684
62,3890325.291018663
63,3929737.8192836223
64,4656473.556295288
65,5749678.621016527
66,4414846.510524003
67,5777010.223452053
68,5250399.106982385
69,4646111.155160123
70,3918256.73297451
71,2456050.3403712916
72,4500472.502484891
73,3916825.7496802546
74,5227526.016614236
75,4166422.211890921
76,3982741.817257426
77,4660940.250412753
78,4451736.005074833
79,4516501.992424398
80,4935136.470937362
81,4701451.937103809
82,3907684.462697348
83,4340427.14113635
84,5372372.348875029
85,2008399.9026976968
86,4505555.624659154
87,5027129.455341238
88,3636869.9522302467
89,3606113.1825313214
90,5322962.291565232
91,3871507.0326540377
92,3466119.1084153005
93,3650523.68915639
94,5542170.162354282
95,3027636.5056613814
96,4389558.343475079
97,4857441.917586862
98,3916055.5338412817
99,4271159.567252864
100,3463509.9129999215
101,2326275.4725065827
102,3857051.9344282565
103,3623735.36300924
104,3317997.604182519
105,2714600.088702586
106,3947631.732466707
107,4125442.8156861314
108,4284978.754096444
109,4781692.021309694
110,4518390.893422716
111,3844553.7123648347
112,4418202.778204429
113,4450967.839147105
114,3698975.856406815
115,4752745.468099434
116,3160091.3224925385
117,4524156.065768894
118,3991777.108659091
119,4655444.581154109
120,5380386.940139105
121,4498506.301572153
122,4262900.822074518
123,5239477.550449119
124,2771994.043873856
125,3800264.459331666
126,5160305.228617301
127,3523898.7396293683
128,3796431.655691817
129,4279687.538789927
130,2392982.257075149
131,4446356.385927806
132,4730057.547120968
133,2906466.04146466
134,4251668.601409108
135,3652906.7322270805
136,3907254.8683239818
137,3749146.605071085
138,3963060.3914437564
139,4607130.227878126
140,5308956.6751414975
141,2498422.5666179922
142,4295635.9774078345
143,3074879.393499654
144,4540751.947983913
145,3860043.3380124737
146,4666092.568417274
147,3475643.2625589427
148,3808341.249906082
149,4540866.898950279
150,3865143.008950248
151,2347605.3806421743
152,5154254.841940891
153,5456605.385686356
154,3138391.9344427055
155,5069480.377860964
156,4354081.9368749205
157,4467766.393297657
158,3726018.810528566
159,3908974.6783172134
160,2693602.988308147
161,3951932.4456395856
162,3640848.928691792
163,5937155.709339319
164,6436264.766730595
165,3058954.9504274256
166,3905851.4621796994
167,3944826.18960026
168,4088884.1187417908
169,4497886.003451769
170,3920700.6650793757
171,3209001.423526561
172,3527071.729784766
173,3772718.7706920295
174,4984457.648135579
175,2690096.7520324113
176,5677236.403624059
177,4938702.895889752
178,4023914.8669208526
179,3802977.655131996
180,4239784.193201564
181,4076504.6767098685
182,4395568.448826633
183,3869299.8356133318
184,4547956.504260543
185,3411937.353165911
186,3301065.3671824764
187,5450114.337548469
188,4903566.663422747
189,4340989.157981019
190,4306475.871847941
191,4837809.13169182
192,5137615.235354362
193,3658288.9614327177
194,4201911.026038574
195,4800854.3300163215
196,3748073.6059609847
197,2781200.876806054
198,4248318.463384796
199,4214952.974628781
200,4042292.105117312
201,3239506.175689399
202,4091857.5834667403
203,4998666.560991478
204,4810227.036705708
205,5047511.250853497
206,4122251.5496754297
207,3975806.3986801086
208,4162734.9106442365
209,3451560.5183432456
210,4109161.8099266845
211,4633011.187690524
212,2930086.9804507256
213,3445156.027769757
214,5279142.844852204
215,1946753.9933956112
216,4549975.037868143
217,4935711.536547017
